Id,SalePrice
2735,137812.57493372515
2736,136530.45133848887
2737,121461.33181331163
2738,123431.10559635199
2739,161080.62022453168
2740,141344.45569846206
2741,149462.15386660313
2742,160691.58783544335
2743,135628.6413865318
2744,148169.7552983048
2745,138327.67260881118
2746,132746.8490285228
2747,146878.47494166548
2748,120880.9918543907
2749,134371.29619406804
2750,130632.30983629085
2751,137664.09446502404
2752,223145.33315273764
2753,149693.5626149605
2754,247778.13883253047
2755,124950.09218354749
2756,86191.49096560813
2757,64897.781611656086
2758,79887.7043429577
2759,152259.320145561
2760,129154.28412469164
2761,150193.12581343204
2762,162685.73245525084
2763,203430.64671436395
2764,164927.0130012502
2765,288019.42211747944
2766,142707.57527281818
2767,84223.04478619542
2768,118479.13235504887
2769,141229.10332192466
2770,140476.89582829623
2771,113671.52147015602
2772,120012.6391802697
2773,136830.5623576639
2774,131458.56020085362
2775,118420.51667951394
2776,146869.51740630914
2777,140748.5333811485
2778,118985.97637756134
2779,114320.85887863798
2780,109429.7314088687
2781,85939.79094208089
2782,91715.42525533342
2783,95777.92144608659
2784,125914.44632622258
2785,131133.65151437582
2786,56419.924255024074
2787,118801.95911712827
2788,78595.55243268334
2789,202016.6430540048
2790,83091.56746291382
2791,111743.66365794955
2792,64706.55568544928
2793,189722.67849342446
2794,94173.82550324193
2795,119656.81776875461
2796,103242.4931420996
2797,223247.2402878172
2798,127389.74488344906
2799,121010.53872952105
2800,74604.07763801853
2801,104874.24471497873
2802,128184.72459767907
2803,169062.75772648788
2804,140127.53629899782
2805,92507.6782789403
2806,86196.12622467919
2807,146664.13991592536
2808,147059.12191304992
2809,134022.2805228726
2810,137760.75019314588
2811,151753.6784148836
2812,147721.03300250243
2813,138342.88657414392
2814,142781.58152519734
2815,98131.8457683537
2816,243490.33198976135
2817,145283.9119135915
2818,127552.4600018109
2819,172931.52463934888
2820,133615.58440553368
2821,119131.23548085094
2822,197129.5152061108
2823,249831.35439921886
2824,206011.56603994803
2825,148416.133975702
2826,125097.09472197635
2827,140374.8159945424
2828,230285.92274899894
2829,183278.86563149636
2830,224586.53472989047
2831,185349.48296803117
2832,242371.18039188348
2833,288216.7057273495
2834,211313.4770137071
2835,212400.14094336636
2836,187982.5047954621
2837,166386.0373921285
2838,138272.30948667676
2839,178682.58301781374
2840,191798.45296849564
2841,212190.72166290975
2842,236626.07145536138
2843,155961.64180579726
2844,161555.31685298146
2845,121636.78145513016
2846,215297.8032864769
2847,199986.36644233673
2848,212655.77036470734
2849,207631.3733068256
2850,270229.31511193013
2851,242873.9056731665
2852,216223.37677419864
2853,232013.37624866606
2854,138358.8447725626
2855,202675.40707454833
2856,211888.56312796826
2857,189653.1991737292
2858,208551.54941089082
2859,137645.29877879086
2860,130421.06734018061
2861,150057.5515962138
2862,185205.57475451
2863,128461.01242167091
2864,243023.807873238
2865,144671.0880009487
2866,131397.79519600142
2867,81177.68917861038
2868,113937.86645510975
2869,109670.76325686245
2870,167336.50479075886
2871,103281.06740842301
2872,57374.28973910876
2873,95491.85587493062
2874,134862.21605978615
2875,118000.96325158661
2876,161418.8076379176
2877,124417.75190111391
2878,164382.19603364702
2879,143086.4236667407
2880,109293.53662866727
2881,170350.85506351892
2882,176100.9543352056
2883,178561.6323329053
2884,183019.9059277659
2885,210678.80339270987
2886,192387.72213958847
2887,101839.02856551953
2888,123469.13587855415
2889,59141.322463005
2890,70773.3854144857
2891,129166.1617247417
2892,55403.78423422829
2893,96160.01189516093
2894,57826.20344736751
2895,296867.6979047974
2896,285459.6594854196
2897,213058.13190455255
2898,148733.69140054032
2899,209268.26535151785
2900,148524.62878096098
2901,212457.4560124388
2902,181587.69561118472
2903,371144.9049117597
2904,364784.9927423143
2905,127774.12457209037
2906,204908.509449772
2907,115769.65343170318
2908,134076.55741015222
2909,133441.5763451419
2910,76539.1252118381
2911,81819.79204505925
2912,135321.91685426224
2913,83060.65910007703
2914,71076.28670431995
2915,72372.79994252889
2916,82578.28971598233
2917,161342.28938737756
2918,112197.95797173395
2919,205612.07308043915
